SH600405,动力源,电气设备,4729782300,437942800,423892800
SH600406,国电南瑞,电气设备,33446688000,2428953351,2205753602
SH600409,三友化工,基础化学,12545613600,1850385500,1850385500
SH600410,华胜天成,计算机应用,10529894900,641675500,637445500
SH600415,小商品城,零售,37884771000,5443214200,5443214200
SH600416,湘电股份,电气设备,10608391900,743405180,396141180
SH600418,江淮汽车,汽车整车,16710121000,1463233000,829616970
SH600419,天润乳业,食品加工制造,2753586200,103557209,80210837
SH600420,现代制药,化学制药,10689295900,287733402,287733402
SH600421,仰帆控股,综合,3299772000,195600000,195600000
SH600422,昆药集团,中药,12224673600,394344310,340451580
SH600423,柳化股份,化学制品,2408065500,399347513,399347513
SH600425,青松建化,建筑材料,8438195300,1378790086,1378790086
SH600426,华鲁恒升,化学制品,11209131900,958865000,953625000
SH600428,中远航运,港口航运,11866933700,1690446393,1690446393
SH600429,三元股份,食品加工制造,10917193600,1497557400,885000000
SH600432,吉恩镍业,有色冶炼加工,15748569000,1603723916,811121542
SH600433,冠豪高新,造纸,9674710500,1271315440,1190280000
SH600435,北方导航,国防军工,14744268000,744660000,744660000
SH600436,片仔癀,中药,21224699000,402211470,402211470
SH600438,通威股份,农产品加工,10066790700,817109632,687520000
SH600439,瑞贝卡,家用轻工,5282598700,943321200,943321200
SH600446,金证股份,计算机应用,40852615000,830506500,796906500
SH600448,华纺股份,纺织制造,3433820100,422364100,399393660
SH600449,宁夏建材,建筑材料,4361011100,478181040,478181040
SH600452,涪陵电力,电力,5262400000,160000000,160000000
SH600455,博通股份,计算机应用,2874941700,62458000,49717768
SH600456,宝钛股份,有色冶炼加工,7202647800,430265700,430265700
SH600458,时代新材,化学制品,10484543900,802798150,661422090
SH600459,贵研铂业,有色冶炼加工,3883348800,260977742,260977742
SH600460,士兰微,光学光电子,7146272600,1247168000,1247168000
SH600461,洪城水业,燃气水务,4085400000,330000000,330000000
SH600462,石岘纸业,造纸,7056571600,533780000,533780000
SH600463,空港股份,园区开发,4740000000,300000000,252000000
SH600466,蓝光发展,房地产开发,19836459000,2117018000,439005860
SH600467,好当家,养殖业,4923550800,730497150,730497150
SH600468,百利电气,电气设备,7007109100,456192000,456192000
SH600469,风神股份,化工合成材料,6445255500,374942148,374942148
SH600470,六国化工,化学制品,3828544000,521600000,521600000
SH600475,华光股份,电气设备,3768320000,256000000,256000000
SH600476,湘邮科技,计算机应用,4224866100,161070000,161070000
SH600477,杭萧钢构,建筑装饰,8230139600,809256600,605949600
SH600478,科力远,新材料,14522774000,927380220,850023360
SH600479,千金药业,中药,4774468700,348755930,304819200
SH600480,凌云股份,汽车零部件,5771957300,450934170,361714840
SH600481,双良节能,通用设备,11311060700,1620495800,1620495800
SH600482,风帆股份,汽车零部件,17162635000,536500000,524342000
SH600483,福能股份,电力,16245264000,1258347323,288483712
SH600485,信威集团,通信设备,64263866000,2923742800,1631443200
SH600486,扬农化工,化学制品,7081190000,309898910,309898910
SH600487,亨通光电,通信设备,14547673000,1241269070,1151269070
SH600488,天药股份,化学制药,5505698900,960854960,892284960
SH600489,中金黄金,有色冶炼加工,26547924000,2943228797,2943228797
SH600490,鹏欣资源,有色冶炼加工,9776190000,1479000000,1479000000
SH600491,龙元建设,建筑装饰,6377348000,947600000,947600000
